Epoch	P1	P2	P3	P4	P5	P6	P7	P8
90.8010	0.00429	0.20445	0.21570	0.20275	0.19422	0.19686	0.18877	0.18729
90.8510	0.00408	0.18794	0.20075	0.19127	0.18525	0.18843	0.18002	0.17530
90.9010	0.00387	0.18244	0.19483	0.18497	0.17902	0.18274	0.17728	0.17487
90.9510	0.00380	0.17702	0.19059	0.18203	0.17735	0.18182	0.17773	0.18050
91.0010	0.00409	0.18535	0.19738	0.18800	0.18195	0.18532	0.17802	0.17472
91.0510	0.00361	0.16171	0.17420	0.16779	0.16471	0.16960	0.16465	0.16452
91.1010	0.00375	0.16514	0.17886	0.17309	0.17014	0.17504	0.16911	0.16842
91.1510	0.00361	0.16279	0.17693	0.17143	0.16913	0.17405	0.16802	0.16480
91.2010	0.00351	0.16804	0.18247	0.17519	0.17195	0.17644	0.17181	0.17247
91.2510	0.00355	0.16451	0.17808	0.17114	0.16827	0.17303	0.16829	0.16697
91.3010	0.00352	0.15820	0.17148	0.16584	0.16369	0.16897	0.16520	0.16585
91.3510	0.00336	0.15512	0.16879	0.16368	0.16171	0.16689	0.16373	0.16527
91.4010	0.00353	0.16614	0.18044	0.17500	0.17224	0.17674	0.17111	0.16965
91.4510	0.00347	0.16346	0.17760	0.17188	0.16907	0.17326	0.16757	0.16420
91.5010	0.00351	0.17293	0.18706	0.17963	0.17569	0.18033	0.17517	0.17532
91.5510	0.00353	0.17393	0.18736	0.17921	0.17480	0.17932	0.17516	0.17681
91.6010	0.00352	0.17440	0.18767	0.17924	0.17515	0.17946	0.17501	0.17415
91.6510	0.00342	0.17612	0.18998	0.18134	0.17777	0.18219	0.17793	0.17946
91.7010	0.00357	0.17966	0.19318	0.18365	0.17861	0.18297	0.18065	0.18966
91.7510	0.00353	0.16896	0.18327	0.17622	0.17276	0.17725	0.17429	0.18183
91.8010	0.00353	0.16376	0.17857	0.17341	0.17125	0.17592	0.17132	0.17416
91.8510	0.00382	0.17948	0.19391	0.18661	0.18221	0.18656	0.18201	0.18463
91.9010	0.00371	0.17105	0.18518	0.17877	0.17500	0.17951	0.17525	0.17779
91.9510	0.00346	0.16881	0.18354	0.17653	0.17327	0.17832	0.17568	0.17847
92.0010	0.00358	0.17351	0.18710	0.17897	0.17491	0.17936	0.17627	0.18059
92.0510	0.00335	0.15989	0.17448	0.16898	0.16740	0.17348	0.17167	0.17709
92.1010	0.00364	0.17309	0.18604	0.17822	0.17399	0.17894	0.17502	0.17584
92.1510	0.00383	0.18232	0.19579	0.18672	0.18091	0.18531	0.17957	0.17885
92.2010	0.00355	0.17292	0.18714	0.17964	0.17577	0.18036	0.17450	0.17207
92.2510	0.00345	0.16190	0.17648	0.17068	0.16816	0.17269	0.16791	0.16890
92.3010	0.00347	0.17099	0.18477	0.17659	0.17189	0.17605	0.17076	0.17064
92.3510	0.00388	0.18201	0.19360	0.18424	0.17775	0.18150	0.17413	0.16953
92.4010	0.00412	0.18990	0.20179	0.19231	0.18517	0.18919	0.18132	0.17797
92.4510	0.00408	0.19154	0.20420	0.19423	0.18681	0.19047	0.18375	0.18477
92.5010	0.00394	0.18650	0.19995	0.19004	0.18311	0.18681	0.18084	0.18388
92.5510	0.00386	0.18292	0.19585	0.18686	0.18115	0.18507	0.17889	0.17981
92.6010	0.00385	0.18520	0.19778	0.18799	0.18134	0.18493	0.17812	0.17664
92.6510	0.00383	0.18108	0.19415	0.18497	0.17878	0.18329	0.17742	0.17546
92.7010	0.00361	0.16661	0.17979	0.17259	0.16852	0.17331	0.16967	0.17348
92.7510	0.00383	0.17878	0.19219	0.18389	0.17885	0.18326	0.17841	0.18191
92.8010	0.00369	0.17351	0.18702	0.17961	0.17553	0.17987	0.17554	0.17910
92.8510	0.00413	0.19022	0.20256	0.19234	0.18561	0.18920	0.18275	0.18214
92.9010	0.00388	0.18223	0.19537	0.18596	0.18042	0.18443	0.17840	0.17617
92.9510	0.00344	0.17717	0.19040	0.18032	0.17508	0.17915	0.17486	0.17384
93.0010	0.00347	0.17636	0.18907	0.17930	0.17409	0.17798	0.17354	0.17457
93.0510	0.00405	0.18978	0.20224	0.19184	0.18501	0.18826	0.18037	0.17863
93.1010	0.00426	0.19606	0.20798	0.19750	0.19043	0.19362	0.18556	0.18614
93.1510	0.00415	0.19119	0.20326	0.19308	0.18665	0.19027	0.18211	0.17962
93.2010	0.00373	0.18099	0.19468	0.18578	0.18081	0.18505	0.17941	0.17888
93.2510	0.00386	0.18593	0.19919	0.18966	0.18381	0.18771	0.18115	0.17854
93.3010	0.00386	0.18858	0.20120	0.19119	0.18487	0.18906	0.18291	0.18298
93.3510	0.00382	0.18911	0.20187	0.19149	0.18575	0.19010	0.18591	0.19181
93.4010	0.00371	0.18150	0.19419	0.18472	0.17957	0.18364	0.18074	0.18761
93.4510	0.00402	0.18616	0.19858	0.18925	0.18358	0.18770	0.18314	0.18684
93.5010	0.00408	0.18554	0.19839	0.18987	0.18404	0.18832	0.18243	0.18176
93.5510	0.00391	0.17321	0.18669	0.18018	0.17628	0.18106	0.17561	0.17467
93.6010	0.00376	0.17073	0.18480	0.17886	0.17564	0.18064	0.17520	0.17365
93.6510	0.00363	0.16719	0.18101	0.17436	0.17041	0.17534	0.17141	0.17147
93.7010	0.00396	0.17494	0.18751	0.18034	0.17561	0.18014	0.17394	0.17184
93.7510	0.00407	0.18747	0.20027	0.19059	0.18413	0.18824	0.18054	0.17745
93.8010	0.00379	0.18351	0.19590	0.18615	0.18034	0.18424	0.17786	0.17643
93.8510	0.00387	0.18534	0.19754	0.18715	0.18009	0.18383	0.17644	0.17292
93.9010	0.00408	0.18968	0.20087	0.19054	0.18315	0.18678	0.17785	0.17417
93.9510	0.00393	0.18691	0.19964	0.19077	0.18459	0.18856	0.17992	0.17894
94.0010	0.00385	0.18254	0.19532	0.18686	0.18091	0.18474	0.17667	0.17274
94.0510	0.00375	0.18338	0.19685	0.18696	0.18048	0.18460	0.17797	0.17714
94.1010	0.00406	0.18502	0.19805	0.18931	0.18306	0.18713	0.17891	0.17391
94.1510	0.00437	0.18553	0.19874	0.19145	0.18605	0.19016	0.17967	0.17259
94.2010	0.00414	0.18372	0.19710	0.18950	0.18405	0.18787	0.17912	0.17766
94.2510	0.00475	0.20156	0.21345	0.20468	0.19700	0.19981	0.18838	0.18505
94.3010	0.00417	0.17602	0.18850	0.18257	0.17788	0.18203	0.17335	0.16952
94.3510	0.00403	0.17560	0.18881	0.18215	0.17783	0.18262	0.17458	0.16977
94.4010	0.00426	0.18397	0.19534	0.18698	0.18073	0.18493	0.17641	0.17199
94.4510	0.00434	0.17953	0.19166	0.18491	0.17993	0.18423	0.17580	0.17508
94.5010	0.00448	0.19047	0.20250	0.19430	0.18754	0.19127	0.18254	0.18220
94.5510	0.00458	0.19641	0.20949	0.20043	0.19338	0.19691	0.18702	0.18329
94.6010	0.00426	0.18667	0.20135	0.19346	0.18830	0.19247	0.18365	0.18122
94.6510	0.00398	0.17964	0.19466	0.18778	0.18307	0.18741	0.17993	0.18089
94.7010	0.00394	0.18254	0.19710	0.18857	0.18308	0.18715	0.18093	0.18505
94.7510	0.00354	0.16828	0.18224	0.17507	0.17172	0.17672	0.17227	0.17837
94.8010	0.00378	0.18076	0.19512	0.18675	0.18180	0.18626	0.18032	0.18480
94.8510	0.00402	0.18823	0.20072	0.19124	0.18491	0.18906	0.18185	0.18145
94.9010	0.00389	0.18731	0.20056	0.19162	0.18580	0.18985	0.18261	0.18391
94.9510	0.00391	0.18752	0.20082	0.19225	0.18685	0.19120	0.18353	0.18364
95.0010	0.00408	0.19378	0.20667	0.19714	0.18971	0.19322	0.18462	0.18149
95.0510	0.00405	0.18567	0.19803	0.18902	0.18230	0.18588	0.17730	0.17132
95.1010	0.00369	0.17467	0.18837	0.18059	0.17634	0.18098	0.17506	0.17010
95.1510	0.00350	0.16935	0.18309	0.17609	0.17238	0.17692	0.17006	0.16479
95.2010	0.00346	0.16669	0.18006	0.17297	0.16948	0.17488	0.16989	0.17104
95.2510	0.00343	0.16888	0.18209	0.17474	0.17084	0.17620	0.17246	0.17689
95.3010	0.00362	0.16960	0.18258	0.17521	0.17108	0.17607	0.17140	0.17625
95.3510	0.00355	0.16515	0.17801	0.17133	0.16797	0.17316	0.16870	0.17143
95.4010	0.00350	0.16763	0.18049	0.17343	0.16951	0.17472	0.17122	0.17635
95.4510	0.00363	0.17015	0.18283	0.17600	0.17246	0.17784	0.17481	0.18318
95.5010	0.00360	0.16143	0.17549	0.17063	0.16835	0.17405	0.16994	0.17428
95.5510	0.00344	0.16439	0.17812	0.17167	0.16835	0.17372	0.17154	0.17986
95.6010	0.00345	0.16736	0.18120	0.17441	0.17070	0.17562	0.17240	0.17880
95.6510	0.00351	0.17017	0.18444	0.17795	0.17428	0.17899	0.17455	0.17897
95.7010	0.00364	0.17036	0.18395	0.17744	0.17309	0.17760	0.17141	0.17004
95.7510	0.00383	0.17852	0.19313	0.18608	0.18089	0.18497	0.17795	0.17583
95.8010	0.00383	0.18722	0.20110	0.19130	0.18471	0.18847	0.18191	0.17954
95.8510	0.00399	0.18173	0.19530	0.18723	0.18189	0.18586	0.17813	0.17368
95.9010	0.00410	0.19171	0.20388	0.19357	0.18626	0.19004	0.18212	0.17633
95.9510	0.00414	0.20556	0.21694	0.20351	0.19440	0.19686	0.18698	0.18085
96.0010	0.00386	0.19127	0.20411	0.19290	0.18555	0.18856	0.18062	0.17819
96.0510	0.00343	0.16901	0.18276	0.17484	0.17133	0.17604	0.17109	0.17134
96.1010	0.00357	0.17221	0.18800	0.18109	0.17809	0.18349	0.17850	0.18296
96.1510	0.00387	0.18254	0.19688	0.18896	0.18406	0.18874	0.18133	0.18292
96.2010	0.00364	0.17541	0.19018	0.18234	0.17794	0.18241	0.17567	0.17673
96.2510	0.00373	0.18173	0.19668	0.18798	0.18273	0.18750	0.18014	0.17985
96.3010	0.00366	0.17284	0.18760	0.18013	0.17558	0.18020	0.17273	0.17078
96.3510	0.00390	0.17856	0.19241	0.18447	0.17913	0.18362	0.17392	0.16671
96.4010	0.00387	0.17442	0.18871	0.18141	0.17650	0.18135	0.17349	0.16875
96.4510	0.00391	0.17048	0.18480	0.17818	0.17393	0.17883	0.17212	0.17040
96.5010	0.00382	0.16809	0.18216	0.17596	0.17202	0.17651	0.16948	0.16836
96.5510	0.00380	0.17480	0.18767	0.17991	0.17453	0.17889	0.17219	0.17208
96.6010	0.00419	0.19136	0.20400	0.19445	0.18712	0.19042	0.18115	0.17696
96.6510	0.00399	0.18108	0.19414	0.18608	0.18063	0.18460	0.17567	0.16993
96.7010	0.00427	0.18490	0.19855	0.19104	0.18548	0.18935	0.17958	0.17486
96.7510	0.00439	0.19927	0.21170	0.20111	0.19356	0.19623	0.18576	0.17816
96.8010	0.00389	0.17940	0.19232	0.18357	0.17802	0.18109	0.17333	0.16980
96.8510	0.00387	0.17343	0.18719	0.18052	0.17627	0.17969	0.17182	0.16864
96.9010	0.00391	0.17747	0.19189	0.18480	0.18008	0.18358	0.17563	0.17545
96.9510	0.00370	0.17585	0.19035	0.18262	0.17829	0.18265	0.17753	0.18281
97.0010	0.00387	0.18723	0.20079	0.19099	0.18443	0.18807	0.18145	0.18382
97.0510	0.00436	0.19262	0.20573	0.19647	0.18905	0.19242	0.18382	0.18489
97.1010	0.00440	0.19784	0.21127	0.20168	0.19431	0.19741	0.18770	0.18809
97.1510	0.00403	0.18653	0.20044	0.19194	0.18583	0.18905	0.18191	0.18373
97.2010	0.00366	0.17265	0.18673	0.17930	0.17480	0.17893	0.17530	0.18245
97.2510	0.00369	0.17429	0.18866	0.18120	0.17639	0.18038	0.17583	0.18164
97.3010	0.00377	0.17626	0.19094	0.18343	0.17852	0.18245	0.17655	0.17788
97.3510	0.00412	0.18502	0.19835	0.18948	0.18330	0.18742	0.18009	0.17820
97.4010	0.00414	0.18771	0.20023	0.19103	0.18490	0.18889	0.18225	0.18191
97.4510	0.00416	0.18658	0.20002	0.19188	0.18638	0.19009	0.18163	0.17749
97.5010	0.00405	0.18152	0.19590	0.18835	0.18333	0.18663	0.17730	0.17059
97.5510	0.00399	0.19086	0.20356	0.19227	0.18478	0.18763	0.17927	0.17270
97.6010	0.00397	0.18663	0.19890	0.18863	0.18255	0.18605	0.18005	0.17837
97.6510	0.00389	0.17890	0.19217	0.18375	0.17861	0.18264	0.17699	0.17561
97.7010	0.00379	0.17856	0.19281	0.18462	0.17963	0.18362	0.17673	0.17408
97.7510	0.00381	0.18455	0.19861	0.18839	0.18165	0.18462	0.17663	0.17046
97.8010	0.00391	0.18540	0.19887	0.18994	0.18321	0.18624	0.17935	0.17616
97.8510	0.00386	0.18531	0.19896	0.18957	0.18319	0.18646	0.18066	0.17977
97.9010	0.00381	0.18403	0.19667	0.18709	0.18109	0.18516	0.18031	0.18309
97.9510	0.00360	0.18076	0.19391	0.18369	0.17747	0.18138	0.17685	0.17849
98.0010	0.00345	0.17360	0.18717	0.17805	0.17312	0.17740	0.17399	0.17622
98.0510	0.00353	0.17662	0.18993	0.18007	0.17432	0.17820	0.17573	0.18168
98.1010	0.00385	0.18605	0.19958	0.18894	0.18231	0.18587	0.18119	0.18265
98.1510	0.00371	0.17553	0.18996	0.18180	0.17692	0.18072	0.17614	0.17690
98.2010	0.00350	0.17912	0.19353	0.18427	0.17901	0.18285	0.17951	0.18356
98.2510	0.00331	0.16868	0.18278	0.17445	0.17063	0.17548	0.17258	0.17647
98.3010	0.00352	0.17701	0.18941	0.17991	0.17483	0.17916	0.17549	0.17867
98.3510	0.00335	0.17222	0.18609	0.17691	0.17174	0.17598	0.17226	0.17235
98.4010	0.00380	0.18996	0.20152	0.19002	0.18189	0.18554	0.18048	0.18125
98.4510	0.00331	0.16674	0.17861	0.17007	0.16508	0.16958	0.16759	0.17366
98.5010	0.00347	0.17030	0.18244	0.17434	0.16970	0.17425	0.17097	0.17681
98.5510	0.00382	0.18405	0.19494	0.18460	0.17758	0.18099	0.17617	0.17942
98.6010	0.00416	0.18896	0.19988	0.18997	0.18228	0.18524	0.17772	0.17601
98.6510	0.00388	0.18748	0.19856	0.18809	0.18010	0.18249	0.17476	0.17090
98.7010	0.00385	0.17915	0.19143	0.18270	0.17688	0.18004	0.17279	0.16906
98.7510	0.00394	0.17509	0.18774	0.18018	0.17490	0.17850	0.17157	0.16729
98.8010	0.00401	0.18449	0.19632	0.18704	0.18029	0.18364	0.17647	0.17249
98.8510	0.00373	0.17412	0.18774	0.18037	0.17573	0.18011	0.17466	0.17614
98.9010	0.00363	0.16848	0.18294	0.17666	0.17322	0.17757	0.17117	0.17051
98.9510	0.00364	0.17438	0.18823	0.18077	0.17649	0.18044	0.17426	0.17406
99.0010	0.00341	0.17565	0.18949	0.18049	0.17557	0.17945	0.17616	0.17730
99.0510	0.00355	0.17300	0.18652	0.17874	0.17475	0.17880	0.17501	0.17937
99.1010	0.00347	0.16787	0.18048	0.17312	0.16904	0.17327	0.16894	0.16984
99.1510	0.00363	0.17241	0.18421	0.17584	0.17114	0.17517	0.17004	0.16948
99.2010	0.00378	0.17330	0.18597	0.17806	0.17303	0.17715	0.17116	0.16887
99.2510	0.00361	0.17178	0.18428	0.17612	0.17163	0.17628	0.17187	0.17126
99.3010	0.00390	0.18372	0.19537	0.18532	0.17860	0.18209	0.17661	0.17616
99.3510	0.00387	0.18257	0.19569	0.18624	0.17979	0.18327	0.17610	0.17158
99.4010	0.00375	0.17983	0.19359	0.18526	0.17945	0.18343	0.17791	0.17805
99.4510	0.00353	0.16672	0.18130	0.17478	0.17104	0.17562	0.17113	0.17376
99.5010	0.00353	0.16318	0.17768	0.17231	0.16944	0.17458	0.17042	0.17295
99.5510	0.00373	0.16540	0.17865	0.17308	0.16941	0.17374	0.16648	0.16195
99.6010	0.00346	0.16781	0.18110	0.17339	0.16931	0.17404	0.16935	0.17085
99.6510	0.00379	0.18564	0.19792	0.18767	0.18104	0.18526	0.17985	0.18262
99.7010	0.00373	0.18106	0.19364	0.18395	0.17810	0.18286	0.17748	0.18013
99.7510	0.00411	0.19374	0.20606	0.19508	0.18768	0.19187	0.18486	0.18255
99.8010	0.00419	0.19767	0.20842	0.19668	0.18859	0.19220	0.18432	0.18061
99.8510	0.00388	0.19029	0.20054	0.18907	0.18129	0.18448	0.17693	0.17050
99.9010	0.00389	0.19112	0.20231	0.19088	0.18299	0.18594	0.17832	0.17364
99.9510	0.00402	0.19576	0.20768	0.19570	0.18701	0.18958	0.18242	0.18014
100.0010	0.00385	0.19255	0.20376	0.19201	0.18376	0.18668	0.18147	0.18216
100.0510	0.00400	0.19135	0.20338	0.19318	0.18579	0.18870	0.18129	0.18105
100.1010	0.00408	0.18723	0.19949	0.18975	0.18243	0.18535	0.17841	0.18074
100.1510	0.00383	0.17895	0.19141	0.18235	0.17645	0.18009	0.17416	0.17480
100.2010	0.00376	0.17329	0.18620	0.17811	0.17344	0.17757	0.17156	0.17365
100.2510	0.00382	0.17857	0.19106	0.18281	0.17732	0.18064	0.17338	0.17120
100.3010	0.00366	0.17190	0.18581	0.17868	0.17492	0.17857	0.17286	0.17157
100.3510	0.00335	0.16493	0.17902	0.17184	0.16877	0.17307	0.16910	0.17120
100.4010	0.00356	0.17425	0.18786	0.17902	0.17495	0.17992	0.17676	0.18148
100.4510	0.00374	0.17983	0.19379	0.18508	0.18009	0.18354	0.17745	0.17798
100.5010	0.00403	0.19143	0.20534	0.19521	0.18817	0.19083	0.18252	0.18118
100.5510	0.00403	0.19200	0.20486	0.19478	0.18758	0.19008	0.18204	0.17957
100.6010	0.00378	0.18705	0.19941	0.18917	0.18262	0.18574	0.17934	0.17760
100.6510	0.00329	0.16485	0.17844	0.17147	0.16808	0.17204	0.16736	0.16580
100.7010	0.00362	0.17508	0.18802	0.17968	0.17493	0.17837	0.17205	0.17014
100.7510	0.00381	0.18252	0.19441	0.18533	0.17946	0.18226	0.17424	0.17193
100.8010	0.00361	0.17860	0.19128	0.18226	0.17687	0.17998	0.17381	0.17339
100.8510	0.00370	0.17327	0.18672	0.17910	0.17449	0.17837	0.17240	0.17484
100.9010	0.00390	0.18295	0.19537	0.18594	0.17918	0.18215	0.17552	0.17597
100.9510	0.00396	0.17941	0.19322	0.18507	0.17902	0.18232	0.17606	0.17740
101.0010	0.00392	0.17870	0.19171	0.18425	0.17913	0.18249	0.17488	0.17333
101.0510	0.00393	0.17803	0.19010	0.18203	0.17655	0.17992	0.17240	0.16797
101.1010	0.00381	0.17776	0.19096	0.18299	0.17728	0.18027	0.17323	0.17198
101.1510	0.00412	0.18867	0.20094	0.19237	0.18543	0.18816	0.17944	0.17682
101.2010	0.00389	0.18669	0.19917	0.18967	0.18303	0.18605	0.17888	0.17890
101.2510	0.00396	0.18294	0.19481	0.18549	0.17908	0.18195	0.17369	0.16975
101.3010	0.00387	0.18333	0.19532	0.18616	0.17962	0.18253	0.17386	0.17048
101.3510	0.00364	0.17952	0.19157	0.18258	0.17664	0.17999	0.17164	0.16639
101.4010	0.00386	0.18186	0.19417	0.18549	0.18006	0.18400	0.17447	0.17030
101.4510	0.00405	0.18625	0.19870	0.19017	0.18378	0.18691	0.17611	0.17271
101.5010	0.00368	0.16795	0.18129	0.17467	0.17026	0.17424	0.16550	0.16398
101.5510	0.00380	0.17401	0.18931	0.18241	0.17774	0.18181	0.17518	0.18106
101.6010	0.00385	0.18038	0.19529	0.18758	0.18193	0.18586	0.17742	0.17769
101.6510	0.00372	0.17607	0.19214	0.18520	0.18006	0.18385	0.17543	0.17192
101.7010	0.00391	0.18552	0.19980	0.19165	0.18561	0.18903	0.17911	0.17484
101.7510	0.00393	0.18912	0.20319	0.19347	0.18639	0.18952	0.18121	0.17860
101.8010	0.00392	0.18502	0.19820	0.18864	0.18205	0.18578	0.17885	0.17874
101.8510	0.00419	0.18706	0.19919	0.19001	0.18323	0.18661	0.17695	0.17145
101.9010	0.00376	0.17397	0.18721	0.17913	0.17480	0.17890	0.17102	0.17024
101.9510	0.00354	0.16791	0.18149	0.17369	0.16962	0.17382	0.16705	0.16724
102.0010	0.00362	0.16685	0.18007	0.17306	0.16917	0.17332	0.16701	0.17010
102.0510	0.00355	0.16934	0.18274	0.17504	0.17099	0.17503	0.16755	0.16680
102.1010	0.00394	0.19137	0.20392	0.19297	0.18573	0.18871	0.17970	0.17611
102.1510	0.00390	0.18907	0.20208	0.19254	0.18595	0.18939	0.18133	0.18134
102.2010	0.00358	0.17311	0.18701	0.17962	0.17527	0.17955	0.17406	0.17681
102.2510	0.00354	0.16492	0.17877	0.17244	0.16868	0.17277	0.16639	0.16704
102.3010	0.00322	0.16394	0.17831	0.17046	0.16653	0.17077	0.16618	0.16922
102.3510	0.00366	0.17116	0.18508	0.17723	0.17253	0.17640	0.16848	0.16619
102.4010	0.00363	0.17245	0.18593	0.17792	0.17298	0.17692	0.16873	0.16648
102.4510	0.00354	0.16368	0.17763	0.17168	0.16829	0.17277	0.16571	0.16588
102.5010	0.00337	0.16071	0.17575	0.17033	0.16735	0.17211	0.16637	0.16821
102.5510	0.00356	0.17074	0.18542	0.17778	0.17324	0.17775	0.17080	0.17071
102.6010	0.00386	0.17027	0.18428	0.17822	0.17482	0.17921	0.17102	0.17008
102.6510	0.00384	0.17262	0.18721	0.18064	0.17647	0.18070	0.17173	0.16893
102.7010	0.00390	0.17326	0.18677	0.17995	0.17514	0.17910	0.17020	0.16881
102.7510	0.00399	0.17315	0.18665	0.18066	0.17588	0.17952	0.17138	0.17133
102.8010	0.00409	0.17213	0.18587	0.18002	0.17513	0.17856	0.16921	0.16442
102.8510	0.00372	0.16325	0.17762	0.17214	0.16784	0.17198	0.16518	0.16313
102.9010	0.00364	0.16563	0.17949	0.17367	0.16926	0.17333	0.16522	0.16174
102.9510	0.00359	0.16157	0.17721	0.17248	0.16908	0.17346	0.16617	0.16330
103.0010	0.00359	0.16831	0.18336	0.17730	0.17343	0.17771	0.17055	0.17013
103.0510	0.00365	0.17583	0.18977	0.18227	0.17678	0.18053	0.17174	0.16850
103.1010	0.00402	0.19135	0.20447	0.19473	0.18695	0.18984	0.17877	0.17252
103.1510	0.00367	0.18196	0.19526	0.18537	0.17896	0.18249	0.17400	0.17105
103.2010	0.00397	0.18326	0.19669	0.18819	0.18127	0.18428	0.17416	0.16796
103.2510	0.00400	0.19423	0.20630	0.19541	0.18676	0.18942	0.17959	0.17314
103.3010	0.00378	0.18314	0.19525	0.18536	0.17826	0.18153	0.17506	0.17492
103.3510	0.00415	0.19290	0.20535	0.19523	0.18670	0.18927	0.18038	0.17876
103.4010	0.00431	0.19585	0.20790	0.19775	0.18849	0.19102	0.18253	0.18181
103.4510	0.00402	0.19459	0.20795	0.19777	0.18882	0.19126	0.18455	0.18493
103.5010	0.00380	0.18507	0.19869	0.18969	0.18220	0.18482	0.17753	0.17527
103.5510	0.00366	0.17357	0.18742	0.18033	0.17481	0.17813	0.17170	0.16994
103.6010	0.00367	0.17384	0.18699	0.17962	0.17363	0.17699	0.16982	0.16492
103.6510	0.00394	0.17998	0.19337	0.18617	0.18042	0.18385	0.17358	0.16533
103.7010	0.00400	0.17704	0.18923	0.18275	0.17736	0.18106	0.16996	0.16069
103.7510	0.00416	0.18584	0.19775	0.18986	0.18316	0.18658	0.17484	0.16890
103.8010	0.00356	0.16984	0.18347	0.17657	0.17203	0.17697	0.16956	0.17016
103.8510	0.00369	0.17615	0.18880	0.18098	0.17596	0.18104	0.17331	0.17088
103.9010	0.00369	0.17713	0.18895	0.18051	0.17499	0.17943	0.17170	0.16850
103.9510	0.00369	0.17012	0.18228	0.17537	0.17040	0.17478	0.16850	0.16897
104.0010	0.00378	0.16753	0.18061	0.17476	0.17104	0.17586	0.16814	0.16620
104.0510	0.00414	0.17650	0.18872	0.18237	0.17736	0.18088	0.17042	0.16558
104.1010	0.00384	0.17398	0.18680	0.18014	0.17517	0.17876	0.16982	0.16527
104.1510	0.00362	0.17194	0.18528	0.17840	0.17349	0.17708	0.16892	0.16502
104.2010	0.00372	0.17823	0.19208	0.18422	0.17894	0.18296	0.17673	0.18069
104.2510	0.00362	0.17449	0.18774	0.17958	0.17458	0.17882	0.17359	0.17879
104.3010	0.00388	0.18658	0.20075	0.19138	0.18463	0.18830	0.18087	0.18555
104.3510	0.00388	0.18337	0.19725	0.18875	0.18244	0.18630	0.17700	0.17745
104.4010	0.00374	0.17955	0.19362	0.18550	0.18022	0.18455	0.17689	0.17970
104.4510	0.00415	0.19139	0.20412	0.19442	0.18661	0.19003	0.18000	0.17813
104.5010	0.00381	0.17333	0.18619	0.17890	0.17361	0.17776	0.17119	0.17531
104.5510	0.00363	0.16528	0.17906	0.17307	0.16914	0.17333	0.16739	0.17066
104.6010	0.00407	0.18198	0.19440	0.18661	0.18044	0.18377	0.17347	0.17017
104.6510	0.00409	0.17762	0.19043	0.18343	0.17777	0.18110	0.17008	0.16808
104.7010	0.00409	0.17909	0.19243	0.18527	0.17942	0.18297	0.17281	0.17307
104.7510	0.00415	0.18876	0.20224	0.19280	0.18556	0.18900	0.17905	0.17773
104.8010	0.00419	0.19792	0.21068	0.20011	0.19152	0.19477	0.18444	0.18226
104.8510	0.00376	0.17808	0.19102	0.18201	0.17550	0.17934	0.17159	0.16969
104.9010	0.00364	0.17464	0.18857	0.18088	0.17524	0.17944	0.17128	0.16961
104.9510	0.00415	0.18810	0.20042	0.19178	0.18487	0.18867	0.17832	0.17513
105.0010	0.00398	0.18183	0.19382	0.18548	0.17924	0.18321	0.17400	0.17040
105.0510	0.00378	0.17425	0.18765	0.18051	0.17542	0.17985	0.17211	0.17104
105.1010	0.00375	0.17581	0.18935	0.18221	0.17712	0.18120	0.17190	0.16946
105.1510	0.00396	0.17980	0.19239	0.18560	0.18038	0.18422	0.17286	0.16611
105.2010	0.00384	0.17533	0.18689	0.17912	0.17353	0.17699	0.16728	0.16126
105.2510	0.00397	0.18249	0.19553	0.18697	0.18074	0.18414	0.17339	0.16813
105.3010	0.00372	0.17614	0.19082	0.18270	0.17700	0.18060	0.17120	0.16735
105.3510	0.00417	0.18307	0.19670	0.18871	0.18186	0.18475	0.17348	0.16614
105.4010	0.00428	0.18220	0.19572	0.18879	0.18238	0.18544	0.17355	0.16499
105.4510	0.00399	0.17794	0.19191	0.18460	0.17827	0.18138	0.17043	0.16232
105.5010	0.00411	0.18191	0.19648	0.18952	0.18331	0.18646	0.17544	0.17030
105.5510	0.00383	0.17726	0.19219	0.18496	0.17877	0.18205	0.17244	0.16890
105.6010	0.00369	0.17654	0.19082	0.18327	0.17709	0.18017	0.17058	0.16370
105.6510	0.00399	0.18892	0.20230	0.19296	0.18557	0.18863	0.17777	0.17132
105.7010	0.00427	0.19579	0.20788	0.19762	0.18879	0.19146	0.17887	0.17159
105.7510	0.00394	0.18419	0.19710	0.18821	0.18126	0.18467	0.17346	0.16728
105.8010	0.00392	0.18601	0.19937	0.18983	0.18249	0.18551	0.17471	0.17062
105.8510	0.00333	0.16692	0.18100	0.17331	0.16852	0.17271	0.16582	0.16433
105.9010	0.00330	0.16330	0.17732	0.17055	0.16659	0.17134	0.16417	0.16057
105.9510	0.00353	0.16619	0.17897	0.17186	0.16729	0.17114	0.16327	0.16081
106.0010	0.00417	0.18462	0.19718	0.18768	0.18013	0.18287	0.17207	0.16687
