Epoch	GAN	Discriminative
45.6010	0.75979	1.98353
45.6510	0.76556	1.96079
45.7010	0.69455	2.03683
45.7510	0.75521	2.00617
45.8010	0.76603	1.95896
45.8510	0.79757	1.93551
45.9010	0.73501	2.01231
45.9510	0.65229	2.12784
46.0010	0.66247	2.07076
46.0510	0.70434	2.06806
46.1010	0.73462	1.97703
46.1510	0.75975	2.01042
46.2010	0.83668	1.83845
46.2510	0.82426	1.80743
46.3010	0.77050	1.88586
46.3510	0.72081	1.90409
46.4010	0.68126	2.01790
46.4510	0.71988	2.05205
46.5010	0.76413	1.98745
46.5510	0.76449	1.97971
46.6010	0.80407	1.87744
46.6510	0.79620	1.96450
46.7010	0.84339	1.93697
46.7510	0.75163	2.04833
46.8010	0.77671	2.01756
46.8510	0.73730	2.07429
46.9010	0.75226	1.98839
46.9510	0.77703	1.91187
47.0010	0.75665	2.02665
47.0510	0.80452	1.91042
47.1010	0.80081	1.95235
47.1510	0.76765	1.95144
47.2010	0.73226	2.02580
47.2510	0.81115	1.91053
47.3010	0.81492	1.91067
47.3510	0.77427	1.87820
47.4010	0.79557	1.89807
47.4510	0.72743	1.97628
47.5010	0.72343	2.01680
47.5510	0.75997	1.95401
47.6010	0.72328	2.02628
47.6510	0.75581	1.95411
47.7010	0.74727	1.99688
47.7510	0.76907	1.99827
47.8010	0.71917	2.14407
47.8510	0.64865	2.19450
47.9010	0.72474	2.03021
47.9510	0.65177	2.12720
48.0010	0.72852	2.02697
48.0510	0.78373	1.96555
48.1010	0.76059	1.97096
48.1510	0.81663	1.85436
48.2010	0.76594	1.89913
48.2510	0.74273	1.96479
48.3010	0.79028	2.01596
48.3510	0.78337	1.95734
48.4010	0.72857	2.05839
48.4510	0.72492	2.00219
48.5010	0.79174	1.88076
48.5510	0.86613	1.89682
48.6010	0.81452	1.92885
48.6510	0.76621	1.92389
48.7010	0.72366	1.97818
48.7510	0.78880	1.85239
48.8010	0.77516	1.86774
48.8510	0.68479	2.05225
48.9010	0.71032	2.05259
48.9510	0.76281	1.96028
49.0010	0.75087	1.93177
49.0510	0.75327	1.90378
49.1010	0.78038	1.91765
49.1510	0.77529	1.90046
49.2010	0.69536	2.07069
49.2510	0.67158	2.09183
49.3010	0.69831	2.08283
49.3510	0.75754	2.05370
49.4010	0.78097	2.00057
49.4510	0.82308	1.91509
49.5010	0.85227	1.86204
49.5510	0.80026	1.93946
49.6010	0.76985	1.93363
49.6510	0.73498	2.01680
49.7010	0.73057	2.05873
49.7510	0.76080	2.00553
49.8010	0.73960	2.02841
49.8510	0.76082	2.01450
49.9010	0.68939	2.09376
49.9510	0.72147	2.00418
50.0010	0.69938	2.03394
50.0510	0.72488	2.01814
50.1010	0.72504	2.00683
50.1510	0.69604	1.99635
50.2010	0.66241	2.04849
50.2510	0.53426	2.26238
50.3010	0.60591	2.18003
50.3510	0.68128	2.09058
50.4010	0.71394	2.05307
50.4510	0.74447	1.95144
50.5010	0.82397	1.89859
50.5510	0.69928	2.01528
50.6010	0.68592	2.02084
50.6510	0.72745	2.04924
50.7010	0.70594	2.04432
50.7510	0.75562	1.95691
50.8010	0.67725	2.06334
50.8510	0.75428	1.99707
50.9010	0.68989	2.05445
50.9510	0.72424	2.01574
51.0010	0.75751	2.02780
51.0510	0.76530	2.11127
51.1010	0.75876	2.08674
51.1510	0.70728	2.11106
51.2010	0.72477	2.05460
51.2510	0.69314	2.08526
51.3010	0.76867	1.99506
51.3510	0.72797	2.06995
51.4010	0.74191	2.09261
51.4510	0.72909	2.02154
51.5010	0.74904	1.94352
51.5510	0.81494	1.83385
51.6010	0.75327	1.90372
51.6510	0.75829	1.84502
51.7010	0.74526	1.93370
51.7510	0.76006	1.99112
51.8010	0.77185	1.99354
51.8510	0.81974	1.85787
51.9010	0.89637	1.79414
51.9510	0.82517	1.87400
52.0010	0.86842	1.78421
52.0510	0.85142	1.80680
52.1010	0.85700	1.77827
52.1510	0.82267	1.87744
52.2010	0.79596	1.86938
52.2510	0.77647	1.87468
52.3010	0.75506	1.89041
52.3510	0.77279	1.85030
52.4010	0.76390	1.88310
52.4510	0.77175	2.00358
52.5010	0.82118	1.92957
52.5510	0.83142	1.86690
52.6010	0.78137	1.93542
52.6510	0.83237	1.92603
52.7010	0.80827	1.94751
52.7510	0.75699	1.95731
52.8010	0.74833	2.02355
52.8510	0.83813	1.91117
52.9010	0.76661	1.99552
52.9510	0.69110	2.09583
53.0010	0.76882	1.96040
53.0510	0.78375	1.88930
53.1010	0.86950	1.87292
53.1510	0.83602	1.85590
53.2010	0.84175	1.84419
53.2510	0.80812	1.87289
53.3010	0.77182	1.93227
53.3510	0.76419	1.99915
53.4010	0.76988	1.90524
53.4510	0.70327	2.03825
53.5010	0.69644	2.06332
53.5510	0.68401	2.14908
53.6010	0.68154	2.09403
53.6510	0.64926	2.11908
53.7010	0.66482	2.12497
53.7510	0.63526	2.16218
53.8010	0.68853	2.11108
53.8510	0.70528	2.08156
53.9010	0.69470	2.07198
53.9510	0.66616	2.03419
54.0010	0.67270	2.18772
54.0510	0.77454	1.98494
54.1010	0.69259	2.07819
54.1510	0.69248	2.07374
54.2010	0.80686	1.94040
54.2510	0.77676	1.90064
54.3010	0.76908	1.99479
54.3510	0.77809	1.99863
54.4010	0.72733	2.03784
54.4510	0.75176	2.01308
54.5010	0.71489	1.97590
54.5510	0.76717	1.93294
54.6010	0.70336	2.00523
54.6510	0.70670	2.00724
54.7010	0.67319	2.00963
54.7510	0.71984	1.92785
54.8010	0.78743	1.88381
54.8510	0.80348	1.84978
54.9010	0.77646	1.88267
54.9510	0.80683	1.86706
55.0010	0.83555	1.84538
55.0510	0.82847	1.84352
55.1010	0.72137	1.97593
55.1510	0.74442	1.96673
55.2010	0.76511	1.96983
55.2510	0.88352	1.83886
55.3010	0.85244	1.78461
55.3510	0.78620	1.90425
55.4010	0.84041	1.83897
55.4510	0.86961	1.80190
55.5010	0.74784	1.93402
55.5510	0.73814	1.91110
55.6010	0.72997	1.93761
55.6510	0.67889	1.99334
55.7010	0.66743	2.02874
55.7510	0.63906	2.03558
55.8010	0.71830	1.92733
55.8510	0.74344	1.94197
55.9010	0.70954	2.02773
55.9510	0.63975	2.09349
56.0010	0.80072	1.94472
56.0510	0.79424	1.93169
56.1010	0.80053	1.92346
56.1510	0.80171	1.94105
56.2010	0.75546	1.91663
56.2510	0.73175	2.02042
56.3010	0.69863	2.07222
56.3510	0.71774	2.01889
56.4010	0.73196	2.04125
56.4510	0.71754	2.04780
56.5010	0.69605	2.05301
56.5510	0.73396	2.08936
56.6010	0.73722	2.04007
56.6510	0.69093	2.16730
56.7010	0.64152	2.19082
56.7510	0.58715	2.27606
56.8010	0.62702	2.18266
56.8510	0.69206	2.14198
56.9010	0.68292	2.15841
56.9510	0.68875	2.09141
57.0010	0.76962	1.88677
57.0510	0.70377	2.04482
57.1010	0.65647	2.14025
57.1510	0.68914	2.10302
57.2010	0.71929	2.14195
57.2510	0.75861	2.01022
57.3010	0.78224	1.98520
57.3510	0.80253	2.01144
57.4010	0.81160	1.95920
57.4510	0.80781	1.91888
57.5010	0.84371	1.83336
57.5510	0.77458	2.03336
57.6010	0.78097	1.94236
57.6510	0.74002	2.07964
57.7010	0.77751	1.97125
57.7510	0.78080	1.94651
57.8010	0.76252	2.05160
57.8510	0.75714	2.01639
57.9010	0.76432	1.95437
57.9510	0.72164	1.96520
58.0010	0.73370	2.01271
58.0510	0.80692	1.92200
58.1010	0.71650	2.08559
58.1510	0.66537	2.15157
58.2010	0.62229	2.20357
58.2510	0.68644	2.10672
58.3010	0.71778	2.09750
58.3510	0.67338	2.14392
58.4010	0.63925	2.21582
58.4510	0.66405	2.19068
58.5010	0.71909	2.16667
58.5510	0.76616	2.07294
58.6010	0.75442	2.05681
58.6510	0.77455	2.03955
58.7010	0.70228	2.14776
58.7510	0.72641	2.17955
58.8010	0.71069	2.12110
58.8510	0.68425	2.11738
58.9010	0.70171	2.08142
58.9510	0.73611	2.06859
59.0010	0.80452	1.96653
59.0510	0.78986	2.00269
59.1010	0.74184	2.07901
59.1510	0.79213	1.94372
59.2010	0.74185	2.07522
59.2510	0.78533	1.97065
59.3010	0.75195	2.01703
59.3510	0.80595	1.97271
59.4010	0.76028	1.97474
59.4510	0.80412	1.90029
59.5010	0.74359	1.96232
59.5510	0.74110	2.02728
59.6010	0.73427	2.06356
59.6510	0.71314	2.09027
59.7010	0.69891	2.11375
59.7510	0.68913	2.10659
59.8010	0.68882	2.06604
59.8510	0.65670	2.10326
59.9010	0.62295	2.20747
59.9510	0.65207	2.17539
60.0010	0.72042	2.05654
60.0510	0.70509	2.01371
60.1010	0.70189	2.04890
60.1510	0.73715	2.09705
60.2010	0.78728	2.04486
60.2510	0.78491	1.99862
60.3010	0.68593	2.20633
60.3510	0.69516	2.16537
60.4010	0.64954	2.21243
60.4510	0.62889	2.21087
60.5010	0.61461	2.16257
60.5510	0.70890	2.02550
60.6010	0.73084	2.05436
60.6510	0.71729	2.05678
60.7010	0.65670	2.14807
60.7510	0.72746	2.09185
60.8010	0.73539	2.01409
60.8510	0.67564	2.09552
60.9010	0.80026	1.88847
60.9510	0.80654	1.94814
61.0010	0.78518	1.95921
61.0510	0.71798	2.07718
61.1010	0.74138	1.99342
61.1510	0.73386	1.99869
61.2010	0.65925	2.12770
61.2510	0.65140	2.18300
61.3010	0.63644	2.23705
61.3510	0.61597	2.21682
61.4010	0.62438	2.22115
61.4510	0.64373	2.34241
61.5010	0.61138	2.36374
61.5510	0.72540	2.19848
61.6010	0.69469	2.13227
61.6510	0.74099	1.97547
61.7010	0.74032	2.00899
61.7510	0.71572	2.10770
61.8010	0.73377	2.09027
61.8510	0.65353	2.18275
61.9010	0.67657	2.14769
61.9510	0.68137	2.09108
62.0010	0.65450	2.13488
62.0510	0.62305	2.22091
62.1010	0.66139	2.17802
62.1510	0.67301	2.11883
62.2010	0.67899	2.07838
62.2510	0.69063	2.18297
62.3010	0.77785	2.00693
62.3510	0.71846	2.10665
62.4010	0.75568	2.04452
62.4510	0.76203	2.01282
62.5010	0.79611	2.00891
62.5510	0.79490	2.04975
62.6010	0.80588	1.95109
62.6510	0.72058	2.05166
62.7010	0.75500	2.04203
62.7510	0.73708	2.01056
62.8010	0.66463	2.21567
62.8510	0.71411	2.04825
62.9010	0.71515	2.04504
62.9510	0.75464	1.94586
63.0010	0.78960	1.98552
63.0510	0.75883	1.94740
63.1010	0.78863	1.91723
63.1510	0.70897	2.02575
63.2010	0.67230	2.11900
63.2510	0.66167	2.12434
63.3010	0.72338	2.06398
63.3510	0.67429	2.17721
63.4010	0.68361	2.11454
63.4510	0.74167	2.00564
63.5010	0.72731	2.04915
63.5510	0.67022	2.08366
63.6010	0.71650	2.05714
63.6510	0.76034	2.03673
63.7010	0.74380	2.04168
63.7510	0.75189	2.01238
63.8010	0.83570	1.89874
63.8510	0.82139	1.88203
63.9010	0.79617	1.98015
63.9510	0.81732	1.98159
64.0010	0.78629	1.97338
64.0510	0.67408	2.09796
64.1010	0.66475	2.12550
64.1510	0.66884	2.14995
64.2010	0.70945	2.03718
64.2510	0.70456	2.02719
64.3010	0.76986	1.96276
64.3510	0.75772	1.98715
64.4010	0.69684	2.04728
64.4510	0.75425	2.03097
64.5010	0.72353	2.05719
64.5510	0.81844	1.94597
64.6010	0.86925	1.84480
64.6510	0.79702	1.94881
64.7010	0.69830	2.09978
64.7510	0.64506	2.20866
64.8010	0.64895	2.20622
64.8510	0.65504	2.22222
64.9010	0.63487	2.28841
64.9510	0.66668	2.22703
65.0010	0.65080	2.19839
65.0510	0.64692	2.21063
65.1010	0.64342	2.19372
65.1510	0.67345	2.14800
65.2010	0.69745	2.07435
65.2510	0.70946	2.07320
65.3010	0.74645	2.02343
65.3510	0.69387	2.11249
65.4010	0.80664	1.96429
65.4510	0.73476	2.01399
65.5010	0.74043	2.08001
65.5510	0.69333	2.09287
65.6010	0.70061	2.10590
65.6510	0.70200	2.06520
65.7010	0.63910	2.21483
65.7510	0.66620	2.14752
65.8010	0.70377	2.10883
65.8510	0.63771	2.20031
65.9010	0.63056	2.17297
65.9510	0.67305	2.17189
66.0010	0.72833	2.07517
66.0510	0.68669	2.12325
66.1010	0.70729	2.10062
66.1510	0.73014	2.05003
66.2010	0.65164	2.16570
66.2510	0.63530	2.17784
66.3010	0.68438	2.12328
66.3510	0.67466	2.13175
66.4010	0.64221	2.20693
66.4510	0.70455	2.16284
66.5010	0.72412	2.15666
66.5510	0.66460	2.20575
66.6010	0.69634	2.14802
66.6510	0.70084	2.12470
66.7010	0.73584	2.07704
66.7510	0.72535	2.02941
66.8010	0.65392	2.19302
66.8510	0.66411	2.17981
66.9010	0.63821	2.24092
66.9510	0.60261	2.26354
67.0010	0.66539	2.26183
67.0510	0.61069	2.33138
67.1010	0.58801	2.41638
67.1510	0.64153	2.35657
67.2010	0.62959	2.34150
67.2510	0.62597	2.31997
67.3010	0.69095	2.22793
67.3510	0.76233	2.10219
67.4010	0.74758	2.13640
67.4510	0.66612	2.20803
67.5010	0.63760	2.20085
67.5510	0.58153	2.31783
67.6010	0.72009	2.13265
67.6510	0.70515	2.18290
67.7010	0.78628	2.05189
67.7510	0.71503	2.08725
67.8010	0.67220	2.09565
67.8510	0.68537	2.07743
67.9010	0.74842	1.97209
67.9510	0.71747	2.01431
68.0010	0.69791	2.05732
68.0510	0.59189	2.26107
68.1010	0.53816	2.27814
68.1510	0.59068	2.27543
68.2010	0.71813	2.15159
68.2510	0.67159	2.18622
68.3010	0.65336	2.21965
68.3510	0.74824	2.12197
68.4010	0.64434	2.20155
68.4510	0.67774	2.16543
68.5010	0.67968	2.15079
68.5510	0.81118	1.94611
68.6010	0.80315	1.98956
68.6510	0.69451	2.10478
68.7010	0.66711	2.14705
68.7510	0.72348	2.05813
68.8010	0.79128	2.00316
68.8510	0.79633	2.02422
68.9010	0.77314	2.00637
68.9510	0.73656	2.02400
69.0010	0.72434	1.98627
69.0510	0.73826	2.05915
69.1010	0.71532	2.03164
69.1510	0.75544	1.95785
69.2010	0.65795	2.11021
69.2510	0.63786	2.20509
69.3010	0.63433	2.27960
69.3510	0.64770	2.24335
69.4010	0.72446	2.13865
69.4510	0.68156	2.10297
69.5010	0.71043	2.04319
69.5510	0.66870	2.12159
69.6010	0.72451	2.01998
69.6510	0.68681	2.06069
69.7010	0.67458	2.17589
69.7510	0.64643	2.21302
69.8010	0.58021	2.32411
69.8510	0.66195	2.19738
69.9010	0.62152	2.25311
69.9510	0.66474	2.25849
70.0010	0.65124	2.17448
70.0510	0.56947	2.22152
70.1010	0.63536	2.23736
70.1510	0.63863	2.15380
70.2010	0.64476	2.17032
70.2510	0.62135	2.16248
70.3010	0.66923	2.17435
70.3510	0.65184	2.19529
70.4010	0.69464	2.18047
70.4510	0.61743	2.28606
70.5010	0.62750	2.21707
70.5510	0.58805	2.33240
70.6010	0.63052	2.22118
70.6510	0.65863	2.18959
70.7010	0.68314	2.15228
70.7510	0.80298	2.03017
70.8010	0.85913	1.90194
70.8510	0.86235	1.88871
70.9010	0.77341	2.06651
70.9510	0.72843	2.08570
71.0010	0.67965	2.02734
71.0510	0.69943	2.01435
71.1010	0.71356	2.03964
71.1510	0.65882	2.14328
71.2010	0.62370	2.20771
71.2510	0.65662	2.15178
71.3010	0.58469	2.25184
71.3510	0.64512	2.21664
71.4010	0.65464	2.22782
71.4510	0.68495	2.17200
71.5010	0.67261	2.17334
71.5510	0.75025	2.08959
71.6010	0.65652	2.23538
71.6510	0.68676	2.23567
71.7010	0.64067	2.25344
71.7510	0.61777	2.29031
71.8010	0.61032	2.25044
71.8510	0.62626	2.21025
71.9010	0.61442	2.23285
71.9510	0.65971	2.13147
72.0010	0.67962	2.14118
72.0510	0.65502	2.17974
72.1010	0.66555	2.24216
72.1510	0.66518	2.10791
72.2010	0.69189	2.18682
72.2510	0.70905	2.12319
72.3010	0.69334	2.19020
72.3510	0.69750	2.17028
72.4010	0.66928	2.20499
72.4510	0.67064	2.19752
72.5010	0.66603	2.15167
72.5510	0.62291	2.22851
72.6010	0.64972	2.17350
72.6510	0.68162	2.07923
72.7010	0.73465	2.04388
72.7510	0.74374	2.03870
72.8010	0.83141	1.91648
72.8510	0.69052	2.15945
72.9010	0.61520	2.22449
72.9510	0.61874	2.22686
73.0010	0.68254	2.12316
73.0510	0.67748	2.17880
73.1010	0.71095	2.13529
73.1510	0.73616	2.11457
73.2010	0.71205	2.07657
73.2510	0.72597	2.06977
73.3010	0.69148	2.06554
73.3510	0.67727	2.14610
73.4010	0.72608	2.10769
73.4510	0.78880	2.05474
73.5010	0.76970	1.99824
73.5510	0.71214	2.02593
73.6010	0.70503	2.04731
73.6510	0.74124	2.04199
73.7010	0.72899	2.08853
73.7510	0.71070	2.06499
73.8010	0.71069	2.11896
73.8510	0.74828	2.03974
73.9010	0.69940	2.11259
73.9510	0.67907	2.13927
74.0010	0.68800	2.07757
74.0510	0.67906	2.07926
74.1010	0.66985	2.14077
74.1510	0.67288	2.17777
74.2010	0.69473	2.10241
74.2510	0.74117	2.06768
74.3010	0.76378	2.09732
74.3510	0.80445	2.03848
74.4010	0.84018	1.93954
74.4510	0.73245	2.10307
74.5010	0.70800	2.07056
74.5510	0.68829	2.12696
74.6010	0.67825	2.09593
74.6510	0.66049	2.14041
74.7010	0.63376	2.23204
74.7510	0.59015	2.29362
74.8010	0.66135	2.15731
74.8510	0.72472	2.08917
74.9010	0.71715	2.10768
74.9510	0.78987	2.05998
75.0010	0.88273	1.87595
75.0510	0.75291	1.99006
75.1010	0.76321	1.97314
75.1510	0.70923	2.09919
75.2010	0.70776	2.12184
75.2510	0.71972	2.03258
75.3010	0.76364	2.05435
75.3510	0.70989	2.09433
75.4010	0.63970	2.17149
75.4510	0.63938	2.23548
75.5010	0.64100	2.16392
75.5510	0.63012	2.18144
75.6010	0.67178	2.24435
75.6510	0.76585	2.09314
75.7010	0.69095	2.16172
75.7510	0.70145	2.14672
75.8010	0.66783	2.15944
75.8510	0.66721	2.18690
75.9010	0.64533	2.21593
75.9510	0.64074	2.16685
76.0010	0.65480	2.18217
76.0510	0.75237	2.03950
76.1010	0.81102	1.92960
76.1510	0.74026	2.00761
76.2010	0.67779	2.10060
76.2510	0.66171	2.14337
76.3010	0.68564	2.09986
76.3510	0.74491	2.04682
76.4010	0.76336	2.09668
76.4510	0.70261	2.16117
76.5010	0.70865	2.15226
76.5510	0.67614	2.15718
76.6010	0.70217	2.15018
76.6510	0.67154	2.23144
76.7010	0.76075	2.08336
76.7510	0.64492	2.21616
76.8010	0.63261	2.17130
76.8510	0.61221	2.24346
76.9010	0.66070	2.22417
76.9510	0.71227	2.10786
77.0010	0.71923	2.11578
77.0510	0.73189	2.09207
77.1010	0.72847	2.06208
77.1510	0.61047	2.26342
77.2010	0.65733	2.18721
77.2510	0.68660	2.14539
77.3010	0.63299	2.28226
77.3510	0.63561	2.30690
77.4010	0.67183	2.18552
77.4510	0.63276	2.23871
77.5010	0.70927	2.11875
77.5510	0.70597	2.05409
77.6010	0.67880	2.13543
77.6510	0.76717	2.14693
77.7010	0.69000	2.24974
77.7510	0.69577	2.21106
77.8010	0.65944	2.19517
77.8510	0.65655	2.17514
77.9010	0.71443	2.14726
77.9510	0.63438	2.34356
78.0010	0.59682	2.37528
78.0510	0.63181	2.34690
78.1010	0.58864	2.35470
78.1510	0.63495	2.28092
78.2010	0.61458	2.28166
78.2510	0.65843	2.16041
78.3010	0.67240	2.15676
78.3510	0.63263	2.23084
78.4010	0.67552	2.22667
78.4510	0.66729	2.22303
78.5010	0.62066	2.25006
78.5510	0.55805	2.43480
78.6010	0.66834	2.21586
78.6510	0.72440	2.21977
78.7010	0.72999	2.13757
78.7510	0.66524	2.18511
78.8010	0.62917	2.21459
78.8510	0.63393	2.12593
78.9010	0.63048	2.21575
78.9510	0.72237	2.14576
79.0010	0.72107	2.04624
79.0510	0.71708	2.03114
79.1010	0.70001	2.10112
79.1510	0.61689	2.28033
79.2010	0.60567	2.29737
79.2510	0.60426	2.23069
79.3010	0.63280	2.17649
79.3510	0.74281	2.06305
79.4010	0.68816	2.18042
79.4510	0.68664	2.14934
79.5010	0.78811	2.04885
79.5510	0.78617	2.10050
79.6010	0.71599	2.14701
79.6510	0.59517	2.35489
79.7010	0.61759	2.28909
79.7510	0.64959	2.23430
79.8010	0.63994	2.23591
79.8510	0.65116	2.17252
79.9010	0.64085	2.19376
79.9510	0.70288	2.19005
80.0010	0.75762	2.13050
80.0510	0.70197	2.17851
80.1010	0.73067	2.08110
80.1510	0.71247	2.13715
80.2010	0.68492	2.15805
80.2510	0.71556	2.13829
80.3010	0.72828	2.14525
80.3510	0.67203	2.17310
80.4010	0.61392	2.26687
80.4510	0.62034	2.26604
80.5010	0.62006	2.29051
80.5510	0.64302	2.23701
80.6010	0.61989	2.24589
80.6510	0.62609	2.27098
80.7010	0.57191	2.35767
80.7510	0.62091	2.35828
80.8010	0.60941	2.35497
80.8510	0.57731	2.37109
80.9010	0.62701	2.29064
80.9510	0.65881	2.23552
81.0010	0.63661	2.30900
81.0510	0.69900	2.17756
81.1010	0.76150	2.10887
81.1510	0.73204	2.10886
81.2010	0.73467	2.13770
81.2510	0.61553	2.29079
81.3010	0.58233	2.33024
81.3510	0.66013	2.19703
81.4010	0.63258	2.24280
81.4510	0.61939	2.23302
81.5010	0.64887	2.20723
81.5510	0.68995	2.13395
81.6010	0.71388	2.10578
81.6510	0.73082	2.06288
81.7010	0.75405	2.07684
81.7510	0.71015	2.14202
81.8010	0.68002	2.15829
81.8510	0.64680	2.23120
81.9010	0.70669	2.13520
81.9510	0.71312	2.09150
82.0010	0.72338	2.09874
82.0510	0.76984	2.08543
82.1010	0.74784	2.09632
82.1510	0.73459	2.14106
82.2010	0.69864	2.16378
82.2510	0.64633	2.22242
82.3010	0.68942	2.13416
82.3510	0.65609	2.14567
82.4010	0.71892	2.10534
82.4510	0.67896	2.21612
82.5010	0.62245	2.27801
82.5510	0.70851	2.14463
82.6010	0.76154	2.02496
82.6510	0.75179	2.04186
82.7010	0.76007	2.04387
82.7510	0.74483	2.05932
82.8010	0.70303	2.17498
82.8510	0.76067	2.13969
82.9010	0.73006	2.16021
82.9510	0.78166	2.07955
83.0010	0.73302	2.12436
83.0510	0.69645	2.25790
83.1010	0.67320	2.24410
83.1510	0.70588	2.21839
83.2010	0.73300	2.14204
83.2510	0.67400	2.18700
83.3010	0.65583	2.20545
83.3510	0.63187	2.22540
83.4010	0.64461	2.27524
83.4510	0.54425	2.43856
83.5010	0.57129	2.37418
83.5510	0.58148	2.44833
83.6010	0.58946	2.36405
83.6510	0.67510	2.24546
83.7010	0.66302	2.23460
83.7510	0.70094	2.22536
83.8010	0.70103	2.14223
83.8510	0.71578	2.10653
83.9010	0.73146	2.07469
83.9510	0.68241	2.12227
84.0010	0.65149	2.20778
84.0510	0.72426	2.08593
84.1010	0.72610	2.09144
84.1510	0.77914	2.03500
84.2010	0.69644	2.27520
84.2510	0.69731	2.23935
84.3010	0.69777	2.18908
84.3510	0.68117	2.19315
84.4010	0.64052	2.24430
84.4510	0.62744	2.25742
84.5010	0.66637	2.20612
84.5510	0.73460	2.13698
84.6010	0.71595	2.16161
84.6510	0.69647	2.13380
84.7010	0.64379	2.17871
84.7510	0.69157	2.18097
84.8010	0.84224	1.98137
84.8510	0.73531	2.19276
84.9010	0.70066	2.20411
84.9510	0.70229	2.21996
85.0010	0.66301	2.24913
85.0510	0.65587	2.26548
85.1010	0.61470	2.26274
85.1510	0.61481	2.17828
85.2010	0.56915	2.28959
85.2510	0.61048	2.30299
85.3010	0.66458	2.18139
85.3510	0.61768	2.25654
85.4010	0.58928	2.35630
85.4510	0.65303	2.32692
85.5010	0.71149	2.23574
85.5510	0.73926	2.16447
85.6010	0.72471	2.16564
85.6510	0.72292	2.10089
85.7010	0.74829	2.09753
85.7510	0.73461	2.10565
85.8010	0.74894	2.14197
85.8510	0.73753	2.20763
85.9010	0.73046	2.14262
85.9510	0.69344	2.14443
86.0010	0.62486	2.24681
86.0510	0.67308	2.25070
86.1010	0.69601	2.16111
86.1510	0.70247	2.14529
86.2010	0.79638	2.09060
86.2510	0.77740	2.02384
86.3010	0.75697	2.05658
86.3510	0.74158	2.09178
86.4010	0.69741	2.19928
86.4510	0.66960	2.23950
86.5010	0.64142	2.30266
86.5510	0.62261	2.38932
86.6010	0.61437	2.33669
86.6510	0.61400	2.29984
86.7010	0.65665	2.27398
86.7510	0.63107	2.31916
86.8010	0.74146	2.12193
86.8510	0.72350	2.13835
86.9010	0.70516	2.16306
86.9510	0.69474	2.19970
87.0010	0.65575	2.27040
87.0510	0.74863	2.12747
87.1010	0.76047	2.13365
87.1510	0.70208	2.18829
87.2010	0.64427	2.22510
87.2510	0.58922	2.29141
87.3010	0.67065	2.26671
87.3510	0.67783	2.19235
87.4010	0.65152	2.26379
87.4510	0.65874	2.20856
87.5010	0.73476	2.13277
87.5510	0.72875	2.12462
87.6010	0.68242	2.17245
87.6510	0.77223	2.00898
87.7010	0.81114	1.95204
87.7510	0.77315	2.03475
87.8010	0.70725	2.05017
87.8510	0.71552	2.15205
87.9010	0.71811	2.13956
87.9510	0.67671	2.23847
88.0010	0.65363	2.25800
88.0510	0.62362	2.25992
88.1010	0.60198	2.32887
88.1510	0.71222	2.13826
88.2010	0.73451	2.13007
88.2510	0.67465	2.18979
88.3010	0.64167	2.32342
88.3510	0.65692	2.25476
88.4010	0.72558	2.15540
88.4510	0.65163	2.28028
88.5010	0.70632	2.23164
88.5510	0.64251	2.24220
88.6010	0.65156	2.26255
88.6510	0.72141	2.21360
88.7010	0.75922	2.18265
88.7510	0.75445	2.10452
88.8010	0.73964	2.18597
88.8510	0.69721	2.22479
88.9010	0.63589	2.37868
88.9510	0.61810	2.35831
89.0010	0.57721	2.35323
89.0510	0.68607	2.11439
89.1010	0.79812	1.95245
89.1510	0.88987	1.80910
89.2010	0.89015	1.73195
89.2510	0.96144	1.70457
89.3010	0.92415	1.76118
89.3510	0.97892	1.61890
89.4010	0.92092	1.68648
89.4510	0.99146	1.54483
89.5010	0.93271	1.58479
89.5510	0.92291	1.54130
89.6010	0.94236	1.58637
89.6510	1.00118	1.52743
89.7010	0.96889	1.63118
89.7510	0.95975	1.58289
89.8010	0.98850	1.54681
89.8510	1.03352	1.56213
89.9010	1.02633	1.51130
89.9510	1.01387	1.56555
90.0010	1.00882	1.61721
90.0510	0.99572	1.63614
90.1010	1.05750	1.50119
90.1510	1.00663	1.55815
90.2010	0.94263	1.53006
90.2510	0.92176	1.67371
90.3010	0.89073	1.66441
